,ts,fx,fy,fz,tx,ty,tz,name
0,2023-06-22 10:49:32.660484076,-0.18101499999999998,-0.041703,0.0035499999999999998,0.0014629999999999999,0.0006479999999999999,0.000669,t0
1,2023-06-22 10:49:32.630762339,0.0016539999999999999,0.048292999999999996,0.013616,-7.2e-05,0.00041999999999999996,2.6e-05,t1
2,2023-06-22 10:49:32.664579153,-0.15922799999999998,-0.001227,0.09668,0.00062,-0.000598,0.0009549999999999999,t0
3,2023-06-22 10:49:32.633827925,-0.058066,-0.011552999999999999,-0.083064,-0.001042,0.000868,0.001315,t1
4,2023-06-22 10:49:32.667630196,-0.124522,-0.012489,0.096422,9.3e-05,3e-06,0.00039,t0
5,2023-06-22 10:49:32.636895657,-0.078899,-0.058478999999999996,-0.14754399999999998,-0.001104,0.001995,-0.00039099999999999996,t1
6,2023-06-22 10:49:32.670695782,-0.061048,0.018973,0.036532999999999996,-0.00037999999999999997,0.000731,-4.2e-05,t0
7,2023-06-22 10:49:32.640988588,-0.12307,-0.123246,-0.12759199999999998,-0.0038069999999999996,0.0038599999999999997,-0.00024599999999999996,t1
8,2023-06-22 10:49:32.673770189,-0.037034,-0.042201999999999996,0.015578999999999999,-0.000585,0.000116,0.000735,t0
9,2023-06-22 10:49:32.644048691,-0.052095999999999996,-0.077536,-0.059039999999999995,-0.003119,0.00313,6.4e-05,t1
10,2023-06-22 10:49:32.677845955,-0.074838,-0.034935,0.031571999999999996,0.000803,-0.000886,0.00036399999999999996,t0
11,2023-06-22 10:49:32.647122145,-0.016523,-0.009800999999999999,-0.043628,-0.0019119999999999999,0.0020759999999999997,-0.000337,t1
12,2023-06-22 10:49:32.680915117,-0.162462,-0.06446099999999999,0.013361999999999999,0.000205,-0.0010329999999999998,0.001315,t0
13,2023-06-22 10:49:32.650187254,-0.021012,0.024794,0.013904,-0.001062,0.0010609999999999999,-0.0003,t1
14,2023-06-22 10:49:32.683960915,-0.17868399999999998,-0.019955,0.12048099999999999,3e-06,-0.000499,0.000554,t0
