,ts,fx,fy,fz,tx,ty,tz,name
0,2023-06-21 17:09:03.517423867,-0.297662,-1.025269,0.15107399999999999,-0.045027,0.0179,-0.012218999999999999,t0
1,2023-06-21 17:09:03.548032761,0.033909999999999996,1.247205,0.051272,0.051751,-0.011371,0.005012,t1
2,2023-06-21 17:09:03.520473480,-0.34782799999999997,-1.084341,0.129807,-0.045981999999999995,0.018164,-0.012230999999999999,t0
3,2023-06-21 17:09:03.551100969,0.043755999999999996,1.308088,0.082008,0.052483999999999996,-0.012379999999999999,0.005254,t1
4,2023-06-21 17:09:03.523532867,-0.445766,-1.0718619999999999,0.220779,-0.045506,0.01735,-0.011614,t0
5,2023-06-21 17:09:03.554181576,0.025193999999999998,1.2962909999999999,0.053107999999999995,0.054057999999999995,-0.012717,0.004314999999999999,t1
6,2023-06-21 17:09:03.526587963,-0.41995699999999997,-1.05795,0.23762899999999998,-0.046201,0.018209,-0.011594,t0
7,2023-06-21 17:09:03.557242155,-0.041772,1.218858,-0.040659999999999995,0.052919,-0.010615,0.004595,t1
8,2023-06-21 17:09:03.530669450,-0.359693,-1.0319049999999999,0.18256599999999998,-0.046237,0.018316,-0.012667999999999999,t0
9,2023-06-21 17:09:03.561325550,-0.089872,1.187063,-0.053592,0.051255999999999996,-0.00907,0.004802,t1
10,2023-06-21 17:09:03.533730029,-0.246032,-1.026876,0.133249,-0.045648999999999995,0.018810999999999998,-0.012686999999999999,t0
11,2023-06-21 17:09:03.564384937,-0.049866,1.210339,-0.0298,0.050135,-0.009215,0.004563,t1
12,2023-06-21 17:09:03.536793709,-0.301967,-1.0455569999999998,0.15162699999999998,-0.045287999999999995,0.017845,-0.011852,t0
13,2023-06-21 17:09:03.567445993,0.009744,1.2235829999999999,0.054404,0.05053,-0.010952,0.004987,t1
14,2023-06-21 17:09:03.539848804,-0.338927,-1.0789579999999999,0.146583,-0.045349,0.017544,-0.011909,t0
15,2023-06-21 17:09:03.570507765,0.016508,1.261601,0.121608,0.051775999999999996,-0.011512999999999999,0.0058909999999999995,t1
16,2023-06-21 17:09:03.543924809,-0.43054,-1.092147,0.170918,-0.045144,0.018626,-0.011453999999999999,t0
17,2023-06-21 17:09:03.574613571,0.006588,1.27939,0.015456,0.053556,-0.012270999999999999,0.004735,t1
18,2023-06-21 17:09:03.546987057,-0.40137999999999996,-1.05663,0.189434,-0.046211999999999996,0.019008999999999998,-0.012525,t0
19,2023-06-21 17:09:03.577697515,-0.059946,1.2519179999999999,-0.029816,0.052650999999999996,-0.010615,0.005281,t1
20,2023-06-21 17:09:03.550055504,-0.368357,-1.048355,0.20445,-0.04554,0.018765,-0.01252,t0
21,2023-06-21 17:09:03.580726385,-0.10296799999999999,1.183417,-0.07615999999999999,0.051328,-0.008746,0.0048969999999999994,t1
22,2023-06-21 17:09:03.553108215,-0.307758,-0.985876,0.13133899999999998,-0.045466,0.019953,-0.012666,t0
23,2023-06-21 17:09:03.583800793,-0.069198,1.1720789999999999,-0.034068,0.049661,-0.009013,0.004415,t1
24,2023-06-21 17:09:03.557202816,-0.333835,-1.036459,0.119111,-0.044923,0.019433,-0.012653999999999999,t0
25,2023-06-21 17:09:03.587877750,-0.030653999999999997,1.261163,0.08728799999999999,0.051816999999999995,-0.010674,0.0050219999999999996,t1
26,2023-06-21 17:09:03.560250998,-0.373031,-1.048516,0.15820399999999998,-0.044515,0.018942,-0.011644999999999999,t0
27,2023-06-21 17:09:03.590948343,0.021588,1.2945929999999999,0.103656,0.052892999999999996,-0.01231,0.004484,t1
28,2023-06-21 17:09:03.563317060,-0.440683,-1.065815,0.184783,-0.045043,0.018526,-0.011193,t0
29,2023-06-21 17:09:03.594020128,0.014036,1.290632,0.045792,0.054291,-0.012473,0.005277,t1
30,2023-06-21 17:09:03.566374302,-0.422685,-1.069608,0.20352199999999998,-0.045052999999999996,0.019017,-0.011042999999999999,t0
31,2023-06-21 17:09:03.597082376,-0.04262,1.227812,-0.033488,0.052612,-0.011243,0.004452,t1
32,2023-06-21 17:09:03.570460558,-0.35676599999999997,-1.026398,0.197067,-0.045085,0.019475,-0.011661,t0
33,2023-06-21 17:09:03.601163626,-0.057474,1.2100119999999999,-0.06437999999999999,0.051649999999999995,-0.010041999999999999,0.00453,t1
34,2023-06-21 17:09:03.573523760,-0.27363,-1.0217969999999998,0.105001,-0.045506,0.019167999999999998,-0.012681999999999999,t0
35,2023-06-21 17:09:03.604227304,-0.039313999999999995,1.201363,-0.0035919999999999997,0.04996,-0.009753,0.004964,t1
36,2023-06-21 17:09:03.576595068,-0.312467,-1.0531629999999998,0.120281,-0.045168,0.019334999999999998,-0.012522,t0
37,2023-06-21 17:09:03.607290268,-0.001302,1.2357799999999999,0.070424,0.051059999999999994,-0.011082,0.004494,t1
38,2023-06-21 17:09:03.579645157,-0.347348,-1.033734,0.16489199999999998,-0.044104,0.018879,-0.011613,t0
39,2023-06-21 17:09:03.610367537,0.021414,1.3051739999999998,0.058976,0.053238999999999995,-0.012232999999999999,0.004961999999999999,t1
40,2023-06-21 17:09:03.583722353,-0.45389599999999997,-1.074899,0.194815,-0.04495,0.018431,-0.011179999999999999,t0
41,2023-06-21 17:09:03.614442110,0.018775999999999998,1.309466,0.013059999999999999,0.054679,-0.012414999999999999,0.005666,t1
42,2023-06-21 17:09:03.586777449,-0.45151199999999997,-1.024392,0.18623299999999998,-0.045048,0.018952999999999998,-0.012131999999999999,t0
43,2023-06-21 17:09:03.617534876,-0.04384,1.238947,-0.01574,0.052920999999999996,-0.010697,0.003922,t1
44,2023-06-21 17:09:03.589832306,-0.385598,-1.0163579999999999,0.189241,-0.045562,0.019049999999999997,-0.012169,t0
45,2023-06-21 17:09:03.620571852,-0.060894,1.206937,-0.054211999999999996,0.051635999999999994,-0.010664,0.0045709999999999995,t1
