,ts,fx,fy,fz,tx,ty,tz,name
0,2023-06-22 10:50:43.137825251,-0.07869799999999999,0.039706,0.074191,0.000267,-0.000444,-0.0007559999999999999,t0
1,2023-06-22 10:50:43.159276009,-0.012315999999999999,-0.005251,0.053116,-0.002693,0.00029499999999999996,0.0004919999999999999,t1
2,2023-06-22 10:50:43.140901089,-0.031918999999999996,0.028253,0.062341,0.00025299999999999997,-0.00011999999999999999,-0.000538,t0
3,2023-06-22 10:50:43.162351131,0.06788899999999999,0.09368499999999999,0.052416,0.001241,-0.00071,-0.00046199999999999995,t1
4,2023-06-22 10:50:43.143947363,0.017048999999999998,0.07062,-0.014818999999999999,0.000687,0.00012299999999999998,-0.001475,t0
5,2023-06-22 10:50:43.166439533,-0.014688,0.014452,-0.047228,0.000297,0.00011999999999999999,-0.000452,t1
6,2023-06-22 10:50:43.147005558,-0.009436,0.026091,-0.022479,0.001121,0.0010659999999999999,-0.000248,t0
7,2023-06-22 10:50:43.169506073,-0.045776,-0.044867,-0.07793599999999999,-0.0013809999999999998,0.00149,-0.00016999999999999999,t1
8,2023-06-22 10:50:43.151087046,-0.040921,-0.012657,-0.029411999999999997,-6.599999999999999e-05,0.000196,-0.000205,t0
9,2023-06-22 10:50:43.172591686,-0.044427999999999995,-0.066299,-0.111596,-0.0028049999999999998,0.003395,-0.00028199999999999997,t1
10,2023-06-22 10:50:43.154152393,-0.106997,-0.009989,0.085534,0.000682,-0.000547,0.000629,t0
11,2023-06-22 10:50:43.175635576,-0.024829999999999998,-0.039471,-0.039832,-0.002466,0.002448,0.0005099999999999999,t1
12,2023-06-22 10:50:43.157207012,-0.096028,0.029216,0.07921199999999999,-0.000646,-0.00011399999999999999,-0.000502,t0
13,2023-06-22 10:50:43.179741859,0.023458,0.033242,0.042164,-0.001215,0.000983,0.000972,t1
14,2023-06-22 10:50:43.160278320,-0.058961,0.044042,0.053,-0.00018999999999999998,-0.000426,-0.000727,t0
15,2023-06-22 10:50:43.182801008,0.068026,0.059891,0.060784,0.000833,-0.000967,0.000647,t1
16,2023-06-22 10:50:43.164367914,0.048222999999999995,0.037755,0.005399999999999999,0.00027,-0.00014099999999999998,-0.001093,t0
17,2023-06-22 10:50:43.185867548,0.028834,0.014235999999999999,-0.011436,0.00017099999999999998,0.0005059999999999999,-0.00043599999999999997,t1
18,2023-06-22 10:50:43.167424202,-0.009519999999999999,0.02115,-0.015149,0.00043,-0.000596,-0.00033,t0
19,2023-06-22 10:50:43.188933849,-0.024229999999999998,-0.041534999999999996,-0.09432399999999999,-0.000668,0.0015229999999999998,0.000227,t1
20,2023-06-22 10:50:43.170482159,-0.027060999999999998,0.013372,-0.00857,0.0007019999999999999,-0.0009689999999999999,-0.000452,t0
21,2023-06-22 10:50:43.202226639,0.10026399999999999,0.081675,0.06894,0.0007059999999999999,-0.001277,-2.8e-05,t1
22,2023-06-22 10:50:43.173544407,-0.111551,-0.036183,0.038444,-2e-06,0.00037799999999999997,0.000271,t0
23,2023-06-22 10:50:43.206322432,0.003551,-0.014681,-0.049908,-0.000424,-0.000174,0.000321,t1
24,2023-06-22 10:50:43.177623034,-0.082221,0.010218999999999999,0.053708,-0.000495,-0.000256,-0.000919,t0
25,2023-06-22 10:50:43.209377050,-0.019264,-0.026383,-0.09067599999999999,-0.000856,0.000918,0.000432,t1
26,2023-06-22 10:50:43.180691719,-0.043324999999999995,0.007946,0.067836,-0.001063,0.000491,-0.001138,t0
27,2023-06-22 10:50:43.212438822,-0.057705,-0.040061,-0.12397599999999999,-0.002128,0.0024089999999999997,-0.000126,t1
28,2023-06-22 10:50:43.183760643,0.038744,0.024964,0.0042959999999999995,-0.000797,0.000113,-0.001697,t0
29,2023-06-22 10:50:43.215517521,0.011642,-0.026005,0.013208,-0.0017469999999999999,0.0009839999999999998,0.000183,t1
30,2023-06-22 10:50:43.186813831,-0.0069359999999999995,0.014955,-0.020661,-6.3e-05,1.6e-05,-0.000619,t0
31,2023-06-22 10:50:43.219599724,0.041044,0.044064,0.071708,-0.001263,-0.000536,0.000474,t1
32,2023-06-22 10:50:43.190907240,-0.041016,-0.011242,-0.001748,-0.000598,-0.0005149999999999999,0.00031999999999999997,t0
33,2023-06-22 10:50:43.222666740,0.100353,0.10288699999999999,0.08052,0.001359,-0.001994,0.000594,t1
34,2023-06-22 10:50:43.193968773,-0.138901,-0.022792,0.050877,-0.000166,-0.000339,-0.000214,t0
35,2023-06-22 10:50:43.225738525,0.020111999999999998,0.028353999999999997,-0.044404,0.0014249999999999998,-0.0008709999999999999,6.4e-05,t1
36,2023-06-22 10:50:43.197032452,-0.099559,0.019624,0.053403,-0.000518,4.6e-05,0.000235,t0
37,2023-06-22 10:50:43.228811026,-0.025077,-0.001861,-0.055704,-6.7e-05,0.000294,0.000336,t1
38,2023-06-22 10:50:43.200082541,-0.08857999999999999,0.02012,0.052773,9.8e-05,0.00035999999999999997,-0.00047599999999999997,t0
39,2023-06-22 10:50:43.232900143,-0.009892999999999999,-0.051405,-0.103016,-0.001802,0.001429,3.5e-05,t1
40,2023-06-22 10:50:43.204166174,0.041696,0.05545,-0.0059229999999999994,-0.001158,-0.000187,-0.001482,t0
41,2023-06-22 10:50:43.235964775,0.039456,-0.028555999999999998,-0.03998,-0.002058,0.00013199999999999998,-0.000505,t1
42,2023-06-22 10:50:43.207236052,0.017870999999999998,0.002219,0.000337,-0.00018899999999999999,-0.000195,-0.000906,t0
43,2023-06-22 10:50:43.239028215,0.042561999999999996,0.06777799999999999,0.053604,-0.000137,-0.000643,0.000222,t1
44,2023-06-22 10:50:43.210295439,-0.02557,-0.014518999999999999,0.007998,-0.000424,-0.0006749999999999999,5.6999999999999996e-05,t0
45,2023-06-22 10:50:43.242090464,0.078681,0.08603799999999999,0.08824,0.001184,-0.0019649999999999997,0.000819,t1
46,2023-06-22 10:50:43.213352919,-0.09958499999999999,-0.03796,0.03156,-0.000146,-0.0016079999999999998,0.000113,t0
47,2023-06-22 10:50:43.246183872,0.021481999999999998,0.017096,-0.04178,0.0014659999999999999,-0.0005589999999999999,0.0005459999999999999,t1
48,2023-06-22 10:50:43.217443228,-0.07882,0.0073219999999999995,0.068137,-0.00013,-0.000975,-0.000619,t0
49,2023-06-22 10:50:43.249251366,-0.010091,-0.018466,-0.069148,0.001028,-0.000372,0.00015099999999999998,t1
50,2023-06-22 10:50:43.220498323,-0.039515,0.017960999999999998,0.039487,-0.000976,-0.00046499999999999997,-0.000621,t0
51,2023-06-22 10:50:43.252310514,-0.006148,-0.058129999999999994,-0.065524,-0.00131,0.001862,0.0005909999999999999,t1
52,2023-06-22 10:50:43.223573685,0.058434999999999994,0.037877999999999995,0.029047,-0.00015,-0.001248,-0.001261,t0
53,2023-06-22 10:50:43.255398750,0.015142,-0.014044,-0.01494,-0.001963,0.0008269999999999999,-5.6e-05,t1
54,2023-06-22 10:50:43.226632833,0.027624,0.020270999999999997,-0.027068,0.000168,-0.0009519999999999999,-0.000453,t0
55,2023-06-22 10:50:43.259485483,0.014258,0.043255999999999996,0.09021599999999999,0.000206,-0.000124,0.000567,t1
56,2023-06-22 10:50:43.230713367,-0.037244,-0.013295,-0.023087,9.999999999999999e-06,-0.00015999999999999999,-0.00035299999999999996,t0
57,2023-06-22 10:50:43.262544155,0.08599899999999999,0.09297599999999999,0.10575599999999999,0.002453,-0.0018839999999999998,0.00043299999999999995,t1
58,2023-06-22 10:50:43.233778954,-0.111801,-0.015623999999999999,0.059763,0.0005099999999999999,-0.0017879999999999999,0.000654,t0
59,2023-06-22 10:50:43.265607119,0.017085,0.050115,-0.015567999999999999,0.0023769999999999998,-0.001157,0.001035,t1
60,2023-06-22 10:50:43.236830711,-0.107414,0.028113,0.036298,0.00062,-0.0007369999999999999,-2.3e-05,t0
61,2023-06-22 10:50:43.268668890,-0.013869999999999999,0.021195,-0.09165999999999999,0.00089,-6.1e-05,-4.9999999999999996e-06,t1
62,2023-06-22 10:50:43.239898443,-0.037237,0.045653,0.074028,0.00028,-0.0006799999999999999,-0.000655,t0
63,2023-06-22 10:50:43.272764921,-0.040433,-0.042574999999999995,-0.05438,-0.00147,0.0024159999999999997,0.000143,t1
64,2023-06-22 10:50:43.243980169,0.026132,0.038232999999999996,-0.03285,1.3e-05,2.2e-05,2e-06,t0
65,2023-06-22 10:50:43.275827646,0.010083,0.01217,0.006091999999999999,-0.000415,0.0005149999999999999,-0.000361,t1
66,2023-06-22 10:50:43.247040272,0.014974999999999999,0.026753,-0.044822999999999995,0.00028199999999999997,-0.000614,-0.000707,t0
67,2023-06-22 10:50:43.278894186,0.075276,0.038881,0.063724,-2.4999999999999998e-05,-0.00061,0.00057,t1
68,2023-06-22 10:50:43.250105142,-0.007313,0.021247,0.006612,0.0013549999999999999,-0.000709,0.000207,t0
69,2023-06-22 10:50:43.281966209,0.10137,0.067949,0.13277999999999998,0.00189,-0.0030009999999999998,-0.000167,t1
70,2023-06-22 10:50:43.253168821,-0.119834,0.0034219999999999997,0.044892,0.001302,-0.00023899999999999998,0.000668,t0
71,2023-06-22 10:50:43.286059618,0.03142,0.013583,0.009708,0.000794,-0.000545,4.2999999999999995e-05,t1
72,2023-06-22 10:50:43.257252692,-0.07959999999999999,0.046077,0.038014,0.001273,7.7e-05,-8.099999999999999e-05,t0
73,2023-06-22 10:50:43.289124012,-0.00441,-0.009264,-0.111552,0.00107,0.00038899999999999997,0.0010559999999999999,t1
74,2023-06-22 10:50:43.260317326,-0.061272,0.029450999999999998,0.015002,0.000603,0.00030199999999999997,0.00018999999999999998,t0
75,2023-06-22 10:50:43.292189837,-0.016804,-0.043557,-0.070968,-0.001201,0.001223,0.0014249999999999998,t1
76,2023-06-22 10:50:43.263375044,0.016510999999999998,0.068093,-0.024915,0.001233,0.001134,-0.000547,t0
77,2023-06-22 10:50:43.295260429,0.007652,-0.006709,0.013252,-0.00106,0.0006789999999999999,-0.000243,t1
