,ts,fx,fy,fz,mx,my,mz,name
24,1690124535.8494775,0.012898,0.047571999999999996,-0.010272,0.0003,-0.001139,-0.000266,0
25,1690124535.8545916,0.060252,0.052736,0.030595999999999998,-0.000179,-0.000606,-0.0005499999999999999,0
26,1690124535.8587017,0.052955999999999996,0.042235999999999996,-0.007696,0.000703,-0.001218,-0.000452,0
27,1690124535.8638103,0.031232,0.028255,-0.044168,-6.9e-05,-0.0007289999999999999,-0.000155,0
28,1690124535.8689127,0.057235999999999995,0.016794,0.021248,-0.0006799999999999999,-0.0009699999999999999,2.7e-05,0
29,1690124535.8740163,0.051871999999999995,0.025859,0.024347999999999998,-0.000917,-0.001292,-0.0014269999999999999,0
30,1690124535.879129,0.029854,0.025324,0.001896,-1.4999999999999999e-05,-0.001132,0.0006129999999999999,0
31,1690124535.884254,-0.004762,0.005626,-0.035768,-0.00045999999999999996,-0.00021099999999999998,-0.0006399999999999999,0
32,1690124535.8893642,0.007587999999999999,0.05212,0.034676,5.4e-05,0.00021999999999999998,-0.00132,0
33,1690124535.894457,0.081452,0.041962,0.073728,0.000542,-0.0014,-0.00036399999999999996,0
34,1690124535.8986058,0.025578,0.036319,-0.012468,0.000154,-0.001428,-0.000701,0
35,1690124535.9036765,-0.001794,0.005397,-0.046208,-0.000636,-0.000167,-0.000468,0
36,1690124535.9087777,0.02056,0.025994,0.013144,-0.000526,-0.00083,-0.00017099999999999998,0
37,1690124535.9138792,0.043164,0.040936,0.027416,0.000602,-0.000798,-0.0006929999999999999,0
38,1690124535.918988,0.030972,0.037209,-0.032348,0.000759,-0.00074,-0.000443,0
39,1690124535.9241,0.011316,-0.006762,-0.010615999999999999,-8.4e-05,-0.000257,-0.00034399999999999996,0
40,1690124535.929206,0.039708,0.034484,-0.005843999999999999,0.000186,-0.000297,-0.00066,0
41,1690124535.934317,0.060773999999999995,0.056719,0.060675999999999994,9.099999999999999e-05,-0.0015119999999999999,-0.000145,0
42,1690124535.9384217,0.055684,0.020526,0.002016,0.00010899999999999999,-0.000779,-0.00106,0
43,1690124535.9435241,0.011191999999999999,0.031222,-0.048608,-0.0007279999999999999,-0.000575,-0.000164,0
44,1690124535.9486394,0.0451,0.02213,0.0027159999999999997,-0.000682,-0.000624,0.000247,0
45,1690124535.9537318,0.044458,0.052999,-0.00108,0.000268,-0.000825,-0.000643,0
46,1690124535.958843,0.019299999999999998,0.018438,-0.015156,0.000495,-0.0010999999999999998,-0.000256,0
47,1690124535.9639578,0.005188,0.027212999999999998,-0.055608,-0.000908,-0.000376,-0.0008449999999999999,0
48,1690124535.9690537,0.028995999999999997,0.052562,0.03266,-0.00038899999999999997,-0.001,-0.00043999999999999996,0
49,1690124535.9741642,0.03531,0.024621999999999998,0.02344,-0.000147,-0.001401,-0.000283,0
50,1690124535.9792745,0.028829999999999998,0.014065,-0.017664,0.0006219999999999999,-0.0008449999999999999,-0.000918,0
51,1690124535.9833846,0.002372,0.033165,-0.033552,-8.499999999999999e-05,-0.0005859999999999999,-0.000558,0
52,1690124535.9885302,0.059868,0.046714,0.0031279999999999997,-4.9999999999999996e-05,-0.000922,-0.000493,0
53,1690124535.9935791,0.032166,0.044191999999999995,0.019656,0.000124,-0.000962,0.0005909999999999999,0
54,1690124535.9986947,0.009222,0.037937,-0.0014399999999999999,0.000357,-0.00047799999999999996,0.0,0
55,1690124536.0038106,0.015964,0.02302,-0.062487999999999995,0.000633,-0.000338,-0.00081,0
56,1690124536.0089133,0.03528,0.031421,0.012888,0.000278,-0.001602,-0.001142,0
57,1690124536.0140285,0.058168,0.058795999999999994,0.052168,0.000825,-0.0015229999999999998,-0.000183,0
58,1690124536.0191183,-0.0026639999999999997,0.051586,-0.046967999999999996,0.000683,-0.000112,-0.000544,0
59,1690124536.0232365,0.039826,0.018314999999999998,-0.022504,-0.000477,-0.000686,-0.000768,0
60,1690124536.0283632,0.035884,0.043452,-0.009056,-0.000421,-0.000319,-0.00153,0
61,1690124536.0334244,0.031542,0.023308,0.021632,-0.000216,-0.0007109999999999999,-0.000656,0
62,1690124536.038532,0.03896,0.041491,-0.024367999999999997,0.0005369999999999999,-0.000481,0.000179,0
63,1690124536.0436413,0.026808,0.006443,-0.0076,-0.000224,-0.001326,-0.00018899999999999999,0
64,1690124536.0487425,-0.004732,0.046921,-0.009392,-0.0006259999999999999,0.00024099999999999998,-0.000731,0
65,1690124536.0538633,0.058047999999999995,0.055861,0.03152,3.6e-05,-0.001171,-0.000441,0
66,1690124536.0589776,0.02157,0.024926,-0.023528,-0.000357,-0.001432,-0.000489,0
67,1690124536.063082,0.014431999999999999,0.010603999999999999,-0.040456,5.8e-05,-0.000557,-0.001382,0
68,1690124536.0682158,0.032556,0.029252,-0.021655999999999998,-0.0008939999999999999,-0.00021799999999999999,-0.0008179999999999999,0
69,1690124536.0733583,0.068186,0.02839,0.050547999999999996,0.000406,-0.001369,-0.00071,0
70,1690124536.0783708,0.030903999999999997,0.021689999999999997,-0.015368,0.000879,-0.001028,-0.000526,0
71,1690124536.083495,0.010775999999999999,0.021235,-0.02004,-1.1e-05,-0.000529,-0.000101,0
72,1690124536.088614,0.022288,0.023632999999999998,-0.00728,-0.0009939999999999999,-0.0009069999999999999,-0.00035999999999999997,0
73,1690124536.093693,0.03433,0.019091,0.025079999999999998,0.000254,-0.000798,-0.0007,0
74,1690124536.0988073,0.03201,0.030625999999999997,0.02378,7.7e-05,-0.001022,-0.000946,0
75,1690124536.1039174,0.002508,0.008451,-0.014823999999999999,-0.00042699999999999997,-0.000454,-0.0008939999999999999,0
76,1690124536.108019,0.041332,0.008801,0.007287999999999999,-0.0011279999999999999,0.000589,-0.000888,0
77,1690124536.113138,0.049873999999999995,0.044313,0.019264,9e-06,-0.0009699999999999999,-0.0010969999999999999,0
78,1690124536.1182292,0.004118,0.03843,-0.00516,0.000397,-0.000859,-0.00040699999999999997,0
79,1690124536.1233306,0.026504,0.016184999999999998,-0.0416,-0.000287,-0.0008799999999999999,-0.001151,0
80,1690124536.12844,0.003606,-0.008768,-0.02204,-0.001374,-0.000851,-0.000243,0
81,1690124536.13357,0.041046,0.04867,0.014247999999999999,-0.0006219999999999999,-0.0012829999999999999,-0.001375,0
82,1690124536.1386666,-0.000812,0.03802,-0.002656,0.000329,-0.0009739999999999999,-0.00034399999999999996,0
83,1690124536.1437747,-0.008672,0.030129,-0.023292,-0.000565,-0.000474,-0.0005059999999999999,0
84,1690124536.1478658,0.005442,0.023295999999999997,-0.005304,-0.000937,0.000376,-0.001416,0
85,1690124536.1530244,0.035588,0.044509,0.028711999999999998,-0.000388,-0.001148,-7.599999999999999e-05,0
86,1690124536.1580796,0.021235999999999998,0.030642,0.00043999999999999996,0.00020999999999999998,-0.000712,0.00021099999999999998,0
87,1690124536.163192,0.009675999999999999,0.023094,-0.022084,-0.000611,-0.001165,-0.000664,0
88,1690124536.1682923,0.024655999999999997,0.007499,-0.039056,-0.000797,-0.000757,-0.0007779999999999999,0
89,1690124536.173401,0.046188,0.039245999999999996,0.00716,-0.000145,-0.000379,0.000116,0
90,1690124536.1785555,0.013779999999999999,0.069954,-0.000832,0.000461,-0.000551,-0.000153,0
91,1690124536.183676,-0.0035719999999999997,0.025980999999999997,-0.027215999999999997,-0.000235,-0.000917,-2.1e-05,0
92,1690124536.1877642,0.0005239999999999999,-0.000552,-0.004648,-0.000861,0.00048499999999999997,-0.0006309999999999999,0
93,1690124536.1928277,0.007896,0.044696,0.0067079999999999996,-0.000377,-0.0005819999999999999,0.00038199999999999996,0
94,1690124536.197966,0.033672,0.031205,-0.007188,0.0007149999999999999,-0.001205,-0.00035999999999999997,0
95,1690124536.2030344,0.04104,0.008652,-0.03464,4.2999999999999995e-05,-0.0006789999999999999,-0.0009519999999999999,0
96,1690124536.2081528,0.024857999999999998,0.010062,-0.0041919999999999995,-0.0006259999999999999,-0.001212,-0.000415,0
97,1690124536.213247,0.050803999999999995,0.037254999999999996,0.026692,0.00013099999999999999,-0.0008849999999999999,-0.00041099999999999996,0
98,1690124536.2183812,0.022851999999999997,0.030570999999999997,-0.042004,4.8e-05,-0.0014119999999999998,-0.000503,0
99,1690124536.2234848,-0.008206,0.008829,-0.037856,0.000399,-0.000455,6.1e-05,0
100,1690124536.2285767,0.023986,0.025612,0.006359999999999999,-0.000909,-0.0011309999999999998,-0.0005679999999999999,0
101,1690124536.2326758,0.040355999999999996,0.027145,-0.0038079999999999998,-0.000754,-0.0017389999999999999,-0.000513,0
102,1690124536.237828,0.023814,0.051743,-0.00074,0.000212,-0.000966,3.5e-05,0
103,1690124536.242916,0.018248,0.007234999999999999,-0.029768,-0.00039799999999999997,-0.001178,-8.7e-05,0
104,1690124536.248009,0.0047279999999999996,-0.003251,0.00524,-0.0013579999999999998,-0.00043799999999999997,-0.000789,0
105,1690124536.2531106,0.058696,0.050886999999999995,0.0027359999999999997,0.000208,-0.0006169999999999999,-0.000271,0
106,1690124536.258218,0.038294,0.030684,-0.029064,0.00029299999999999997,-0.000611,-0.000509,0
107,1690124536.2633207,0.015092,0.024738,-0.01936,-0.00031099999999999997,-0.0008529999999999999,-0.000513,0
108,1690124536.2684321,0.021218,0.024204,0.0186,-0.000732,-0.0009639999999999999,-0.001045,0
109,1690124536.2726414,0.042016,0.052042,0.033696,-0.000143,-0.0016179999999999999,-0.000159,0
110,1690124536.277662,0.034451999999999997,0.045339,0.002776,0.000663,-0.001157,-0.00039299999999999996,0
111,1690124536.2827234,-0.019132,0.019559,-0.01096,0.000124,-0.000277,-0.000816,0
112,1690124536.287851,0.018306,0.042941,0.00908,-0.0006129999999999999,-0.001206,-0.001315,0
113,1690124536.2929604,0.035264,0.025928,0.033652,-0.000338,-0.0007149999999999999,-0.000918,0
114,1690124536.2980843,0.044052,0.029113999999999998,0.008912,-6.3e-05,-0.001597,-0.00122,0
115,1690124536.303196,-0.003848,-0.004148,-0.027332,-0.000548,9.999999999999999e-05,-7.2e-05,0
116,1690124536.3083012,0.018822,0.01617,0.0030399999999999997,-0.0011669999999999999,-0.000247,0.00041799999999999997,0
117,1690124536.3124712,0.034314,0.049576999999999996,0.013843999999999999,-0.000453,-0.0009239999999999999,-0.001267,0
118,1690124536.317498,0.046085999999999995,0.017981999999999998,0.00034399999999999996,9.999999999999999e-06,-0.001144,-0.00029499999999999996,0
119,1690124536.322648,0.002172,0.023236999999999997,-0.039108,9.499999999999999e-05,-0.000561,-0.0008979999999999999,0
120,1690124536.3277256,0.03168,0.03655,-0.014735999999999999,-0.000832,-0.000652,-0.000765,0
121,1690124536.3328106,0.031532,0.043737,0.009524,-2.3e-05,-0.000415,-0.000678,0
122,1690124536.3379297,0.036092,0.03751,-0.0036,0.00041799999999999997,-0.0012439999999999999,-0.000319,0
123,1690124536.3430185,0.005044,-0.001981,-0.012551999999999999,0.00042699999999999997,-0.0008759999999999999,-0.00037799999999999997,0
124,1690124536.34814,0.029518,0.021852999999999997,-0.019936,-0.000883,1.4e-05,-0.001573,0
125,1690124536.3532686,0.046238,0.02616,0.029828,-0.000452,-0.001196,0.00024099999999999998,0
126,1690124536.3573563,0.019452,0.029234,0.030272,0.000723,-0.0010689999999999999,-0.000288,0
127,1690124536.3624763,0.015836,0.008398,-0.03352,-6.9e-05,-0.000554,-0.000788,0
128,1690124536.3675735,0.018216,0.020791,-0.00548,-0.000489,-0.000269,-0.0005769999999999999,0
129,1690124536.3726983,0.046022,0.07033,0.01462,0.0006529999999999999,-0.001114,-0.0005819999999999999,0
130,1690124536.3777678,0.027659999999999997,0.014207,0.004908,-0.000446,-0.001035,-0.000993,0
131,1690124536.3828852,-0.0047339999999999995,0.026775,-0.052775999999999997,0.000399,-0.000615,0.000627,0
132,1690124536.3880122,0.009512,-0.004913,-0.022171999999999997,-0.0005,0.000192,-0.00045999999999999996,0
133,1690124536.3931024,0.032438,0.060798,0.025103999999999998,-1.8e-05,-0.0011359999999999999,2.8e-05,0
134,1690124536.3971918,2.8e-05,0.062335999999999996,0.005255999999999999,0.000254,-0.000978,0.000159,0
135,1690124536.4023044,0.024024,-0.004618,-0.007768,-0.000605,-0.00107,-0.001251,0
136,1690124536.4074306,0.01492,0.011007,-0.037455999999999996,-0.0016099999999999999,-0.000292,-0.000937,0
137,1690124536.4125385,0.016758,0.044416,-0.010792,-0.00039999999999999996,-0.001036,-2.4e-05,0
138,1690124536.417654,0.030632,0.024066999999999998,0.013944,0.000445,-0.0008799999999999999,0.00026399999999999997,0
139,1690124536.4227662,0.0033399999999999997,-0.014863999999999999,-0.0404,-0.000217,-0.001021,-0.00013,0
140,1690124536.4278512,0.007989999999999999,-0.022359,0.0161,-0.001017,-0.000995,-0.000321,0
141,1690124536.4329493,0.030612,0.05132,0.033819999999999996,-0.00026,-0.0012209999999999999,-0.000637,0
142,1690124536.437058,0.046411999999999995,0.033982,0.025672,-0.00053,-0.0017599999999999998,-0.000194,0
143,1690124536.4421597,0.014473999999999999,-0.002767,-0.024295999999999998,-0.00041099999999999996,-0.000512,-0.000962,0
144,1690124536.4472637,0.01202,-0.001501,-0.031279999999999995,-0.0008839999999999999,-0.000205,0.00018999999999999998,0
145,1690124536.452381,0.035712,0.030211,0.005575999999999999,-0.000116,-0.001037,-0.001166,0
146,1690124536.4574854,0.007018,0.033921,0.018972,0.000108,-0.0010119999999999999,-0.000593,0
147,1690124536.4626098,0.000406,0.023996,-0.000712,-0.0007149999999999999,-0.000461,-0.0015049999999999998,0
148,1690124536.4677083,0.008418,0.009896,0.0050479999999999995,-0.001472,-0.000352,-0.000504,0
149,1690124536.4728186,0.013828,0.051511999999999995,0.022736,-0.000503,-0.000381,-0.000496,0
150,1690124536.477926,0.041922,0.043849,-0.0066359999999999995,0.00013099999999999999,-0.0008839999999999999,-0.00019099999999999998,0
151,1690124536.48203,0.0123,0.005906,-0.045408,-0.000913,-0.000614,-0.001029,0
152,1690124536.4871213,0.023186,0.016703,-0.014048,-0.001299,-0.000403,-0.0007459999999999999,0
153,1690124536.492246,0.059204,0.045819,0.003868,0.000236,-0.001669,0.000158,0
154,1690124536.4973533,0.020756,0.052426,0.017655999999999998,0.0008039999999999999,-0.001237,-0.000565,0
155,1690124536.5024648,0.00131,0.016085,-0.025384,-0.000781,-0.000244,-0.0005729999999999999,0
156,1690124536.5075486,0.011519999999999999,0.022095999999999998,-0.009876,-0.00107,-0.000359,-0.000505,0
157,1690124536.512658,0.041951999999999996,0.045244,0.025887999999999998,-0.00031299999999999996,-0.000936,-0.0008399999999999999,0
158,1690124536.5177824,0.011354,0.028822,-0.016912,-2e-06,-0.000868,-0.000865,0
159,1690124536.5218759,0.010848,0.005554,-0.038632,-0.000222,-0.000869,-0.001003,0
160,1690124536.526965,0.00344,0.009295,-0.010511999999999999,-0.001312,-0.000645,-0.000305,0
161,1690124536.532096,0.019176,0.044288,0.019944,-0.000719,-0.000532,-0.001004,0
162,1690124536.5371957,-0.008265999999999999,0.048972999999999996,0.024876,-1.9999999999999998e-05,-0.0012959999999999998,0.00028199999999999997,0
163,1690124536.5423124,0.000852,0.021556,-0.047695999999999995,-0.00029299999999999997,-0.000217,-0.00033999999999999997,0
164,1690124536.5474017,-0.0021,0.040475,-0.02606,-0.000532,-9.7e-05,-0.000146,0
165,1690124536.5525255,0.038166,0.06633399999999999,0.01388,-9.9e-05,-0.001166,-0.000544,0
166,1690124536.557628,0.030154,0.046557,-0.01944,0.000672,-0.001062,0.000259,0
167,1690124536.561705,0.018605999999999998,0.02666,-0.059008,-0.0006659999999999999,-0.000173,-0.0006789999999999999,0
168,1690124536.5668445,0.003404,0.025516,0.021096,-0.001031,-0.000651,-0.000752,0
169,1690124536.571919,0.015724,0.040909999999999995,-0.001616,-0.0009029999999999999,-0.0010789999999999999,-0.001442,0
170,1690124536.5770562,0.027503999999999997,0.02376,0.022836,0.000967,-0.001405,-5.2e-05,0
171,1690124536.5821483,-0.009196,0.054291,-0.04958,-0.000556,-0.000606,-0.000327,0
172,1690124536.5872598,0.008142,0.0052699999999999995,-0.017679999999999998,-0.001823,-0.000479,-0.000213,0
173,1690124536.592364,0.044468,0.05143,0.032743999999999995,0.000224,-0.0008929999999999999,-0.0010559999999999999,0
174,1690124536.5974898,0.016659999999999998,0.026532,-0.007396,-0.00016999999999999999,-0.001362,-0.000118,0
175,1690124536.6026034,0.013288,0.01796,-0.019896,-0.0008089999999999999,-0.000317,-0.000642,0
176,1690124536.6066694,0.009058,-0.00626,-0.021276,-0.001047,-0.000213,-0.0009109999999999999,0
177,1690124536.6117775,0.028964,0.043337,0.030192,-3.7e-05,-0.001612,-0.001547,0
178,1690124536.6169088,0.010312,0.05449,0.012695999999999999,-0.00020899999999999998,-0.001175,0.00026199999999999997,0
179,1690124536.6220062,0.016194,0.043560999999999996,-0.021075999999999998,-4.4e-05,-0.001018,-0.000578,0
180,1690124536.627113,0.002764,0.015983999999999998,-0.026,-0.000748,-1.6e-05,-0.000977,0
181,1690124536.6322143,0.027559999999999998,0.061817,0.045652,-0.00025299999999999997,-0.001119,-0.000532,0
182,1690124536.6373346,0.030147999999999998,0.03175,-0.014719999999999999,0.000265,-0.0021479999999999997,-0.000188,0
183,1690124536.6424322,0.009857999999999999,0.018661999999999998,-0.03754,-7.8e-05,-0.00028,-0.000847,0
184,1690124536.646527,0.00622,0.018720999999999998,-0.008508,-0.0008709999999999999,-0.00011399999999999999,-0.000527,0
185,1690124536.651625,0.008631999999999999,0.048827999999999996,0.027496,-0.000317,-0.00109,-0.001166,0
186,1690124536.6567662,0.039042,0.052989999999999995,0.019808,0.0005949999999999999,-0.001142,0.00039799999999999997,0
187,1690124536.6618395,0.006013999999999999,0.005556,-0.039112,-0.000384,-0.000838,-0.000536,0
188,1690124536.6669657,4e-06,-0.013054999999999999,-0.012223999999999999,-0.0014889999999999999,-0.000283,-0.000326,0
189,1690124536.6721013,0.032126,0.03625,0.034344,-0.000329,-0.0008219999999999999,-0.000588,0
190,1690124536.6772034,0.037576,0.046086999999999996,0.014891999999999999,0.000381,-0.0018709999999999998,-0.000736,0
191,1690124536.6822858,0.00536,0.021817,-0.052287999999999994,-0.000368,-0.00044699999999999997,-0.0014349999999999999,0
192,1690124536.6863654,0.029512,-0.002254,-0.02214,-0.0014,-0.000612,-0.00018099999999999998,0
193,1690124536.691472,0.010667999999999999,0.041296,0.021984,-0.000503,-0.000305,-0.00106,0
194,1690124536.6965754,0.038196,0.06437899999999999,0.010811999999999999,0.000661,-0.0013729999999999999,-0.0008579999999999999,0
195,1690124536.7017353,-0.02581,0.037361,-0.032632,-0.000187,-0.001093,-0.001151,0
196,1690124536.706814,-0.001924,0.00373,-0.00308,-0.001199,0.000168,-0.001437,0
197,1690124536.7119324,0.041808,0.057134,0.045072,-0.000864,-0.001214,-0.000765,0
198,1690124536.7170353,0.02021,0.057547999999999995,-0.001536,0.00031999999999999997,-0.000909,-0.000699,0
199,1690124536.7221587,-0.008924,-0.004158,-0.049172,-0.000646,-0.00027,-0.000303,0
200,1690124536.7272413,0.004105999999999999,0.021733,0.010407999999999999,-0.001104,-0.000283,-0.000176,0
201,1690124536.7313273,0.03661,0.039813,0.01772,-0.0007199999999999999,-0.001707,-0.000645,0
202,1690124536.736457,0.050055999999999996,0.052822,0.031467999999999996,0.000325,-0.0014889999999999999,-0.0008659999999999999,0
203,1690124536.7415485,0.015396,0.054069,-0.019236,-2e-06,-0.000566,-0.000713,0
204,1690124536.7466936,-0.011552,-0.010199999999999999,-0.021863999999999998,-0.001304,-0.000641,-0.001731,0
205,1690124536.7518158,0.044496,0.054903999999999994,0.037672,-0.00067,-0.0008179999999999999,-0.001169,0
206,1690124536.7568958,0.030184,0.06679199999999999,0.021144,-2.4e-05,-0.001313,-0.001036,0
207,1690124536.7619896,0.00196,0.048893,-0.02932,0.000575,4.4999999999999996e-05,-0.000758,0
208,1690124536.7670949,0.0053,0.016526,-0.002044,-0.000841,0.00022799999999999999,-0.00045799999999999997,0
209,1690124536.771179,0.026088,0.050341,0.010988,-0.000387,-0.000713,-0.000784,0
210,1690124536.776283,0.040208,0.078221,0.025488,0.00087,-0.001251,-0.00015199999999999998,0
211,1690124536.7814004,0.00373,0.031226999999999998,-0.021672,1.1e-05,-0.000597,0.00014199999999999998,0
212,1690124536.7864828,0.010714,0.026382,-0.012643999999999999,-0.000651,-0.000583,-5.9e-05,0
213,1690124536.7915988,0.025877999999999998,0.023008999999999998,0.025788,-0.000891,-0.000553,-0.0006879999999999999,0
214,1690124536.7966983,0.015912,0.076365,0.014079999999999999,6.1e-05,-0.001326,-6.4e-05,0
215,1690124536.8018172,0.030189999999999998,0.029612999999999997,-0.008,-0.0009299999999999999,-0.000789,-0.000367,0
216,1690124536.8069222,-0.017736,-0.006473,-0.036008,-0.001419,9.3e-05,-0.0010429999999999999,0
217,1690124536.8109992,0.035606,0.032686,0.017644,-0.000532,-0.000615,-0.00039999999999999996,0
218,1690124536.816114,0.03578,0.053682,0.01358,0.000196,-0.0019119999999999999,-0.000126,0
219,1690124536.8212204,-0.010487999999999999,0.041399,-0.045916,7.599999999999999e-05,8.499999999999999e-05,-0.0006389999999999999,0
220,1690124536.8263283,0.012614,0.009301,-0.030383999999999998,-0.000593,-4.4999999999999996e-05,-0.000376,0
221,1690124536.8314693,0.036463999999999996,0.046654999999999995,0.02454,-0.00041099999999999996,-0.0013809999999999998,-0.000525,0
222,1690124536.8365471,0.046815999999999997,0.072362,0.008136,0.000223,-0.001531,-0.00019099999999999998,0
223,1690124536.8416848,0.011772,0.020435,-0.017516,-0.00020899999999999998,-0.000237,-0.0006969999999999999,0
224,1690124536.8467746,0.041679999999999995,-0.007130999999999999,-0.015479999999999999,-0.00174,-0.000206,-0.0008759999999999999,0
225,1690124536.8518915,0.041976,0.028707,0.037551999999999995,-0.00047999999999999996,-0.00116,-0.000962,0
226,1690124536.8559613,0.03948,0.055569,0.036359999999999996,0.000377,-0.001326,-0.000406,0
227,1690124536.8610687,0.0066419999999999995,0.003323,0.01622,-0.000274,-0.000335,0.000332,0
228,1690124536.866185,-0.002116,0.007745999999999999,-0.013928,-0.000972,-3.2999999999999996e-05,-0.001238,0
229,1690124536.871314,0.030299999999999997,0.035681,0.020028,-0.000247,-0.001107,-0.0010869999999999999,0
230,1690124536.8764362,0.038287999999999996,0.037905,0.013092,0.000217,-0.0008349999999999999,-0.000722,0
231,1690124536.8815272,0.00941,0.014799999999999999,-0.032456,-0.000267,-0.001565,-0.00045999999999999996,0
232,1690124536.8866267,0.005762,0.039535,-0.028499999999999998,-0.0010789999999999999,-0.00022999999999999998,-0.0007329999999999999,0
233,1690124536.8917286,0.036626,0.076016,0.021224,-0.000343,-0.0008669999999999999,-0.00035099999999999997,0
234,1690124536.8958018,0.035952,0.06777899999999999,0.039472,0.000566,-0.001637,-0.000104,0
235,1690124536.9009166,0.029491999999999997,0.042657,0.007751999999999999,-0.00041,-0.000484,-0.001151,0
236,1690124536.9060464,-0.00357,0.027961999999999997,-0.03612,-0.0015719999999999998,-9.7e-05,-0.001263,0
237,1690124536.9111383,0.056527999999999995,0.038987999999999995,0.033128,-0.000205,-0.0008439999999999999,-0.000881,0
238,1690124536.9162648,0.00532,0.073283,0.006076,7.099999999999999e-05,-0.001028,-0.000677,0
239,1690124536.9213874,-0.008388,0.030910999999999998,-0.040884,0.000424,-3.9999999999999996e-05,-0.001015,0
240,1690124536.9264672,0.032482,0.026747,-0.02154,-0.001142,-0.000381,-0.000446,0
241,1690124536.9315698,0.022896,0.045958,0.018448,-0.000347,-0.000616,-0.00112,0
242,1690124536.9356542,0.041965999999999996,0.034515,0.043576,-0.00037299999999999996,-0.0015869999999999999,-0.000824,0
243,1690124536.9407728,-0.019091999999999998,0.02434,-0.018808,-0.000355,-0.000558,-0.0006439999999999999,0
244,1690124536.9458706,-0.014258,0.032708,-0.010824,-0.0013549999999999999,6.2e-05,-0.000761,0
245,1690124536.9509919,0.054348,0.050913,0.026208,-0.000682,-0.000967,-0.000914,0
246,1690124536.9560869,0.038472,0.061015999999999994,0.016676,0.001055,-0.001415,-0.00065,0
247,1690124536.9612033,0.010714,0.025167,-0.014256,-0.0008449999999999999,-0.000459,-0.0007689999999999999,0
248,1690124536.9662943,0.005778,0.029948,-0.000596,-0.0014479999999999999,0.00013,-0.0008709999999999999,0
249,1690124536.9714365,0.025172,0.058142,0.030272,-0.000829,-0.000453,0.00037099999999999996,0
250,1690124536.9765294,0.055028,0.043823999999999995,0.032487999999999996,0.00027,-0.001005,-0.001392,0
251,1690124536.980588,0.008404,0.018227,-0.018352,-0.0008839999999999999,-0.0008539999999999999,-0.001914,0
252,1690124536.986051,0.007044,0.037537999999999995,-0.045079999999999995,-0.000601,-0.00030399999999999996,-0.001441,0
253,1690124536.990845,0.033392,0.060170999999999995,0.028824,-0.000259,-0.001305,0.000104,0
254,1690124536.995954,0.035151999999999996,0.071213,0.026372,0.00028399999999999996,-0.0015149999999999999,-0.0005239999999999999,0
255,1690124537.0010517,0.00754,0.048122,-0.017192,-0.000417,-0.000466,-0.001013,0
256,1690124537.0061617,0.018852,0.020361,-0.000272,-0.0015119999999999999,0.000406,-0.000768,0
257,1690124537.0112548,0.019874,0.037854,0.030552,-0.000986,-0.001049,-0.0016409999999999999,0
