,ts,fx,fy,fz,tx,ty,tz,name
0,2023-06-22 11:29:05.633275032,-0.24240399999999998,-0.026462,-0.181981,-0.00154,0.014045,-0.023381,t0
1,2023-06-22 11:29:05.621024609,-0.055382,0.129267,-0.294672,0.018768,0.007338,0.010546,t1
2,2023-06-22 11:29:05.636338234,-0.20829299999999998,-0.051949999999999996,-0.254782,-0.0019619999999999998,0.013397,-0.023613,t0
3,2023-06-22 11:29:05.625099182,-0.101778,0.08530399999999999,-0.261312,0.016377,0.008796,0.010655,t1
4,2023-06-22 11:29:05.640441895,-0.274916,-0.071862,-0.227816,-0.000776,0.013607999999999999,-0.022973,t0
5,2023-06-22 11:29:05.628162861,0.010641999999999999,0.131928,-0.18051999999999999,0.016912,0.006593,0.010076,t1
6,2023-06-22 11:29:05.643488884,-0.335925,-0.100794,-0.243382,-0.001406,0.012542999999999999,-0.022791,t0
7,2023-06-22 11:29:05.631228924,0.023686,0.147206,-0.132324,0.017957,0.005984,0.010138999999999999,t1
8,2023-06-22 11:29:05.646561861,-0.375258,-0.081231,-0.173263,-0.000914,0.012952,-0.022896,t0
9,2023-06-22 11:29:05.634310961,0.051958,0.214464,-0.104184,0.019808,0.005157999999999999,0.010809,t1
10,2023-06-22 11:29:05.649610519,-0.316672,-0.035949999999999996,-0.17063799999999998,-0.0008619999999999999,0.013479,-0.023965999999999998,t0
11,2023-06-22 11:29:05.638404846,0.007359999999999999,0.119114,-0.23426799999999998,0.018293999999999998,0.0062759999999999995,0.01116,t1
12,2023-06-22 11:29:05.653693438,-0.21813,-0.040555999999999995,-0.14577299999999999,-0.00164,0.013394,-0.023979,t0
13,2023-06-22 11:29:05.641472101,-0.043288,0.093082,-0.31056,0.017811999999999998,0.007101,0.010645,t1
14,2023-06-22 11:29:05.656749725,-0.21515399999999998,-0.049651999999999995,-0.254297,-0.001847,0.012813999999999999,-0.023445999999999998,t0
15,2023-06-22 11:29:05.644533634,-0.076472,0.04328,-0.251332,0.016333999999999998,0.00882,0.009925,t1
16,2023-06-22 11:29:05.659853935,-0.252154,-0.088382,-0.19736499999999998,-0.002046,0.012428,-0.023395,t0
17,2023-06-22 11:29:05.647608995,-0.010093999999999999,0.110745,-0.20668,0.01608,0.0068249999999999995,0.00985,t1
18,2023-06-22 11:29:05.662884712,-0.276003,-0.077004,-0.25975899999999996,-0.000785,0.012235,-0.02273,t0
19,2023-06-22 11:29:05.651694775,0.029005999999999997,0.185142,-0.12095199999999999,0.018031,0.0062169999999999994,0.010554,t1
20,2023-06-22 11:29:05.666967154,-0.355224,-0.080107,-0.129733,-0.001616,0.011904,-0.022078,t0
21,2023-06-22 11:29:05.654763222,0.03914,0.180675,-0.12895199999999998,0.020034,0.0039049999999999996,0.010525999999999999,t1
