,ts,fx,fy,fz,tx,ty,tz,name
0,2023-06-22 11:28:59.239734650,-0.541967,0.254944,-0.190001,0.013333,0.026154,-0.020839,t0
1,2023-06-22 11:28:59.204735756,0.07294199999999999,0.015826,-0.14407999999999999,0.01175,0.0030099999999999997,0.010709999999999999,t1
2,2023-06-22 11:28:59.242790461,-0.610835,0.24151999999999998,-0.148922,0.013902999999999999,0.025997,-0.020398,t0
3,2023-06-22 11:28:59.207786560,0.12966,0.074484,-0.080536,0.013819999999999999,0.001388,0.011068,t1
4,2023-06-22 11:28:59.246869087,-0.570047,0.271427,-0.11454299999999999,0.013637999999999999,0.026338,-0.020926999999999998,t0
5,2023-06-22 11:28:59.210856915,0.188792,0.09104899999999999,-0.043376,0.013855,-0.001206,0.010395,t1
6,2023-06-22 11:28:59.249922276,-0.541208,0.284012,-0.111083,0.013547,0.026206999999999998,-0.020499999999999997,t0
7,2023-06-22 11:28:59.213930845,0.101919,0.080577,-0.131108,0.014665,0.001122,0.010272,t1
8,2023-06-22 11:28:59.253004789,-0.455273,0.300473,-0.174757,0.013800999999999999,0.026715,-0.020975999999999998,t0
9,2023-06-22 11:28:59.218036652,0.06296399999999999,0.035203,-0.21831599999999998,0.013708,0.001473,0.010676999999999999,t1
10,2023-06-22 11:28:59.256055354,-0.49980399999999997,0.29281799999999997,-0.2127,0.014761,0.026149,-0.020264,t0
11,2023-06-22 11:28:59.221093416,0.07687999999999999,-0.00649,-0.2057,0.012771999999999999,0.002508,0.011131,t1
12,2023-06-22 11:28:59.260132074,-0.534883,0.255304,-0.19661099999999998,0.013807,0.026060999999999997,-0.019917,t0
13,2023-06-22 11:28:59.224167109,0.037154,0.033254,-0.155384,0.01136,0.0036409999999999997,0.010293,t1
14,2023-06-22 11:28:59.263195038,-0.623968,0.244257,-0.153203,0.014322,0.026732,-0.020104999999999998,t0
15,2023-06-22 11:28:59.227221012,0.106236,0.038056,-0.12171599999999999,0.012109,0.002647,0.010178,t1
16,2023-06-22 11:28:59.266256331,-0.586004,0.272389,-0.106403,0.013205,0.025419999999999998,-0.020864,t0
17,2023-06-22 11:28:59.231317282,0.190916,0.144119,-0.059156,0.014953,-0.001374,0.011278999999999999,t1
18,2023-06-22 11:28:59.269314528,-0.542167,0.299193,-0.12206499999999999,0.013899,0.025686999999999998,-0.021712,t0
19,2023-06-22 11:28:59.234385252,0.107248,0.087124,-0.163596,0.014445,0.000825,0.011120999999999999,t1
20,2023-06-22 11:28:59.273395300,-0.47959599999999997,0.296948,-0.209675,0.014041,0.026691,-0.021292,t0
21,2023-06-22 11:28:59.237446070,0.07847799999999999,0.023275,-0.24151199999999998,0.014034,0.0018839999999999998,0.010931,t1
22,2023-06-22 11:28:59.276453257,-0.476483,0.274817,-0.19433399999999998,0.013533,0.026022,-0.02102,t0
23,2023-06-22 11:28:59.240512133,0.056819999999999996,0.03035,-0.239368,0.013365,0.002437,0.011042999999999999,t1
24,2023-06-22 11:28:59.279517889,-0.539234,0.255596,-0.16239499999999998,0.013449,0.025997,-0.020756999999999998,t0
25,2023-06-22 11:28:59.244622469,0.049176,-0.01647,-0.16369599999999998,0.011538,0.003607,0.01032,t1
26,2023-06-22 11:28:59.282589674,-0.61093,0.241891,-0.15839599999999998,0.013446,0.025176,-0.020669999999999997,t0
27,2023-06-22 11:28:59.247667551,0.131085,0.079548,-0.10106,0.013098,0.0014349999999999999,0.011316999999999999,t1
28,2023-06-22 11:28:59.286662340,-0.57831,0.293336,-0.07803,0.013276,0.025289,-0.020249,t0
29,2023-06-22 11:28:59.250740051,0.164758,0.12514899999999998,-0.048732,0.014112,-0.00045599999999999997,0.010844999999999999,t1
30,2023-06-22 11:28:59.289722681,-0.530239,0.27652699999999997,-0.088582,0.013576,0.026077,-0.020878999999999998,t0
31,2023-06-22 11:28:59.253810406,0.127658,0.072097,-0.09437999999999999,0.015002999999999999,0.00043599999999999997,0.012001999999999999,t1
32,2023-06-22 11:28:59.292773724,-0.46987399999999996,0.324096,-0.154606,0.013108,0.026819,-0.021915,t0
33,2023-06-22 11:28:59.257899046,0.045399999999999996,0.039462,-0.235948,0.014388,0.002195,0.010643999999999999,t1
34,2023-06-22 11:28:59.295848846,-0.501779,0.276769,-0.20532,0.013777999999999999,0.026869999999999998,-0.020214,t0
35,2023-06-22 11:28:59.260970115,0.076988,-0.007671,-0.229188,0.012022,0.001031,0.011304,t1
36,2023-06-22 11:28:59.299923658,-0.536555,0.249104,-0.176777,0.014299,0.025856,-0.020000999999999998,t0
37,2023-06-22 11:28:59.264035940,0.075444,-0.013413,-0.168012,0.010761999999999999,0.001954,0.010589,t1
38,2023-06-22 11:28:59.302995443,-0.613228,0.247107,-0.130936,0.014652,0.025852,-0.020791999999999998,t0
39,2023-06-22 11:28:59.267103433,0.126894,0.08727,-0.08925999999999999,0.011732,0.002098,0.010995,t1
40,2023-06-22 11:28:59.306044102,-0.604851,0.284261,-0.14699099999999998,0.014202999999999999,0.027179,-0.020725,t0
41,2023-06-22 11:28:59.271193743,0.16858199999999998,0.139933,-0.019844,0.015479999999999999,-0.000205,0.010643,t1
42,2023-06-22 11:28:59.310124397,-0.546488,0.288501,-0.143614,0.013359999999999999,0.026809,-0.021467,t0
43,2023-06-22 11:28:59.274268866,0.129189,0.09944199999999999,-0.13791599999999998,0.015118,0.000167,0.010780999999999999,t1
44,2023-06-22 11:28:59.313184738,-0.464514,0.31777099999999997,-0.18922999999999998,0.014457999999999999,0.026833,-0.021325999999999998,t0
45,2023-06-22 11:28:59.277320147,0.08047,0.061895,-0.20211199999999999,0.013871999999999999,0.001681,0.010529,t1
46,2023-06-22 11:28:59.316237688,-0.487104,0.268828,-0.194461,0.013874,0.026601,-0.020519,t0
47,2023-06-22 11:28:59.281415939,0.016408,-0.018692999999999998,-0.22344799999999998,0.011465999999999999,0.003846,0.011245999999999999,t1
48,2023-06-22 11:28:59.319298983,-0.546508,0.257613,-0.18711699999999998,0.013753,0.026369999999999998,-0.021355,t0
49,2023-06-22 11:28:59.284489870,0.05898,0.020044,-0.15847999999999998,0.01177,0.003463,0.010667999999999999,t1
50,2023-06-22 11:28:59.323378325,-0.635941,0.224211,-0.132001,0.013571,0.025782,-0.020635999999999998,t0
51,2023-06-22 11:28:59.287549019,0.14944,0.058310999999999995,-0.106928,0.011967,0.000703,0.010813999999999999,t1
52,2023-06-22 11:28:59.326445818,-0.587124,0.290205,-0.108683,0.013127999999999999,0.026676,-0.021006999999999998,t0
53,2023-06-22 11:28:59.290617704,0.137495,0.112818,-0.07686799999999999,0.014305,0.000891,0.010801,t1
54,2023-06-22 11:28:59.329499006,-0.575182,0.27902499999999997,-0.152297,0.013578999999999999,0.026789,-0.020929,t0
55,2023-06-22 11:28:59.294701338,0.079372,0.089089,-0.137404,0.015109,0.001084,0.011641,t1
56,2023-06-22 11:28:59.332561016,-0.46976399999999996,0.30605499999999997,-0.12640099999999999,0.012758,0.026843,-0.021325999999999998,t0
57,2023-06-22 11:28:59.297768831,0.059052,0.030968,-0.19533599999999998,0.013816,0.002019,0.010665,t1
58,2023-06-22 11:28:59.336634636,-0.475641,0.264571,-0.198649,0.014428,0.026851999999999997,-0.020406999999999998,t0
59,2023-06-22 11:28:59.300844669,0.052232,-0.011934,-0.249696,0.012190999999999999,0.003423,0.011257999999999999,t1
60,2023-06-22 11:28:59.339699984,-0.532567,0.247188,-0.148706,0.014228999999999999,0.026102,-0.021029,t0
61,2023-06-22 11:28:59.303925276,0.044905999999999995,0.031876,-0.205004,0.011958,0.002866,0.010395999999999999,t1
62,2023-06-22 11:28:59.342762947,-0.6078169999999999,0.231569,-0.137996,0.013597,0.026063,-0.020312,t0
63,2023-06-22 11:28:59.307996511,0.11266599999999999,0.087321,-0.133048,0.013241999999999999,0.002119,0.010771,t1
64,2023-06-22 11:28:59.345824718,-0.594003,0.260301,-0.101071,0.013111,0.026296,-0.020671,t0
65,2023-06-22 11:28:59.311064482,0.134123,0.11745799999999999,-0.034388,0.014728,0.000638,0.010570999999999999,t1
66,2023-06-22 11:28:59.349909067,-0.5721379999999999,0.290527,-0.137711,0.013888,0.026663,-0.020898999999999997,t0
67,2023-06-22 11:28:59.314131737,0.09388099999999999,0.09154699999999999,-0.135144,0.014995999999999999,0.001323,0.01044,t1
68,2023-06-22 11:28:59.366219997,-0.598488,0.267121,-0.108166,0.012744,0.026035,-0.02112,t0
69,2023-06-22 11:28:59.317195654,0.06455999999999999,0.019150999999999998,-0.188304,0.013682,0.0018909999999999999,0.011207,t1
